Id,SalePrice
1797,137479.29843908676
1798,116933.36421401514
1799,103906.28668840382
1800,106173.88265551979
1801,113562.34808674733
1802,117353.79226809062
1803,162584.12054636716
1804,135634.9093183348
1805,148050.84617811916
1806,132281.52127623354
1807,161038.5232373156
1808,120626.5464199361
1809,121551.53224545253
1810,147088.66025346663
1811,80272.85057624953
1812,114925.53639083763
1813,137022.4712608328
1814,83985.86719040666
1815,37408.60762936417
1816,105434.56386439624
1817,101461.4962966866
1818,172130.17217790015
1819,136721.37842256943
1820,29633.911984109473
1821,104186.2193916945
1822,146309.84853884974
1823,15688.439399260868
1824,141571.21641046446
1825,140173.5331490653
1826,84860.47743697526
1827,100994.3216460456
1828,145921.1885316639
1829,121542.47016465924
1830,168710.56137643429
1831,169775.1568367892
1832,36066.948443066
1833,151584.86140102826
1834,120387.20497180377
1835,104734.28639927105
1836,149376.98449598142
1837,69371.59475132774
1838,120878.54897880525
1839,114020.03296465454
1840,165474.04581529746
1841,150342.14121426933
1842,108585.78531591705
1843,136711.798503472
1844,134683.8446095618
1845,143311.48055822827
1846,134735.80694200832
1847,155468.86236839194
1848,28525.065301582814
1849,110313.00746912716
1850,121559.2138130409
1851,151075.43520459006
1852,104894.4613130441
1853,122839.84910261066
1854,164414.22404055583
1855,121665.63060020395
1856,218490.03368453373
1857,112456.46309705333
1858,146473.96698162192
1859,115012.69555503584
1860,135450.37255163246
1861,113865.16322116708
1862,309697.79129487765
1863,295698.8749207698
1864,295719.83306412183
1865,387143.2439392061
1866,355287.5150586842
1867,221442.60845534483
1868,309167.45254594943
1869,220360.98346718098
1870,225918.6973501008
1871,258474.46167064484
1872,173252.98075258132
1873,259485.5067039202
1874,167206.80899550227
1875,209402.2692847591
1876,206820.2225332996
1877,210953.06638234697
1878,186362.64712108264
1879,133951.21782181
1880,136320.03553660522
1881,255750.36813178804
1882,245702.48526818986
1883,185585.10776728933
1884,199790.29417897348
1885,241570.80041944102
1886,299762.25194426585
1887,226904.88826962703
1888,275351.7929290345
1889,164735.07233180795
1890,94200.56251291784
1891,112563.92319591212
1892,114891.76366756475
1893,135622.2717262779
1894,111575.16446061672
1895,150019.97391644458
1896,136127.18048174263
1897,117889.51396696077
1898,108769.1528210772
1899,139914.02078707947
1900,158871.96722512032
1901,185118.9257680318
1902,159198.54795476506
1903,205858.50601452994
1904,131116.37157475372
1905,190525.99213640063
1906,166932.03682405103
1907,233284.65904065548
1908,118107.90871846367
1909,117004.00670602944
1910,120506.26376634391
1911,203883.48383183236
1912,310395.91506532975
1913,160186.12440541593
1914,50705.2588171178
1915,346156.950234768
1916,34735.39838251931
1917,245486.40222441533
1918,156313.613119608
1919,183956.1684948848
1920,177609.4758527011
1921,393099.4475593611
1922,345186.3030086884
1923,233466.93728616743
1924,231039.6478992093
1925,208416.06039458254
1926,401042.0109242697
1927,128559.8953946392
1928,189468.13649528468
1929,129789.19732533774
1930,118544.23576046385
1931,153599.29692779094
1932,139075.915305977
1933,204365.62760741374
1934,202897.4705268625
1935,173917.78817901434
1936,217282.18041344304
1937,181747.24379171454
1938,166792.15701339778
1939,241991.68773920008
1940,176574.41863842422
1941,169755.05514417548
1942,168758.76144162047
1943,219943.20787483937
1944,344078.850367196
1945,378427.08203547983
1946,138906.02733627032
1947,67807.02142814294
1948,173800.75708784861
1949,257492.09882396742
1950,195557.57718288642
1951,270915.62705232407
1952,196715.42355453916
1953,180979.34888605837
1954,191285.253397874
1955,138031.0726169135
1956,279924.88134461385
1957,171808.43975393218
1958,279005.6215041942
1959,131093.62282916886
1960,80594.94592666317
1961,120672.8223864239
1962,88247.09095419857
1963,113055.53940827717
1964,104416.51014046816
1965,120703.3800659207
1966,143975.7592517314
1967,299856.56207296485
1968,413200.4079217168
1969,380964.75030683336
1970,402326.54197492416
1971,442200.9742342863
1972,376149.52958523255
1973,266855.1746185102
1974,330403.0379225765
1975,511310.7075029642
1976,265872.6142866377
1977,357665.3697758298
1978,327652.32197033847
1979,324830.5301770081
1980,193080.36427315138
1981,369746.5311415271
1982,206698.32562364446
1983,188773.9781619576
1984,175398.9610673863
1985,233176.6032345837
1986,210903.32422276086
1987,202202.18709342595
1988,168584.86800119505
1989,195222.3770185436
1990,210526.5266452124
1991,231959.3497960446
1992,248578.057351385
1993,152058.95277543104
1994,245414.65463243646
1995,200395.30846181404
1996,259143.46167123548
1997,298227.0138953297
1998,315269.9220936117
1999,284844.24377019645
2000,298060.0561991378
2001,247947.14112802537
2002,238576.23727820406
2003,246321.21395764287
2004,288612.4514456716
2005,232068.42064515498
2006,220132.88594400114
2007,239305.1564724921
2008,225645.1698147969
2009,201185.46547661276
2010,186488.40816006958
2011,109059.64111250671
2012,165208.13392958458
2013,166377.4723501395
2014,170584.58454948643
2015,198628.84905396533
2016,186839.6950745883
2017,184725.46302396915
2018,107624.92398763199
2019,128823.42326865366
2020,88590.44345498877
2021,81334.44405176306
2022,192299.28379201438
2023,153655.9503351546
2024,259018.86044007188
2025,337242.50519072416
2026,170443.74600028867
2027,144139.92931153515
2028,157828.33421121186
2029,183449.83209590497
2030,278857.57107333705
2031,250712.43869318857
2032,280353.03120571916
2033,271103.64710500924
2034,165447.89578633418
2035,248466.0175622758
2036,204747.08381664072
2037,223466.98221021882
2038,320896.5883659322
2039,219382.5516074098
2040,310191.3333023923
2041,302727.54442581756
2042,215339.05725463998
2043,185306.3846073841
2044,186317.22532421479
2045,221374.5135361706
2046,152046.99759134525
2047,137490.64753114467
2048,143107.75192538783
2049,143993.04745913728
2050,174477.7865728451
2051,113847.4101821717
2052,117430.79160826997
2053,138089.22056600568
2054,83646.88540312866
2055,154881.89248528652
2056,136008.98128651248
2057,87675.7861804051
2058,210490.59461049677
2059,117547.74622080958
2060,190961.6925879164
2061,181320.10591036797
2062,124634.07773489603
2063,95668.84004065015
2064,129433.69816741488
2065,95781.08865831027
2066,177382.99866665876
2067,93169.2400269968
2068,161932.72008003705
2069,105872.2670678492
2070,126766.46186316787
2071,101472.82537289601
2072,156603.1850321871
2073,117931.74682465753
2074,154530.59106076334
2075,172390.2065026239
2076,131607.29657138386
2077,147831.7621790709
2078,114987.28658866682
2079,132278.09422852474
2080,132937.84419789354
2081,135451.63585850951
2082,123895.16569763284
2083,163306.2702417098
2084,101462.05360472146
2085,112332.6303865148
2086,122454.26032686139
2087,119212.82852405561
2088,113648.13779316787
2089,66743.08223353846
2090,108224.16941579786
2091,114949.25821363603
2092,139101.8045553836
2093,160699.63524084803
2094,96282.54005449942
2095,184156.95874639114
2096,82746.87612434692
2097,86933.22556849151
2098,153504.45097281344
2099,42104.34484345022
2100,36279.37102076068
2101,124931.21860522627
2102,123090.61913312295
2103,96646.83707355651
2104,116777.76249995838
2105,121099.89860454971
2106,51574.52187086806
2107,200414.99029576057
2108,120989.62591137752
2109,107888.60052802511
2110,128339.52779031316
2111,131108.87620223488
2112,135572.65404055588
2113,98648.29730958003
2114,116184.55381041276
2115,161764.75968968324
2116,120080.43272528131
2117,154850.30395896887
2118,114758.18192446193
2119,138220.35636209918
2120,104934.70296889986
2121,105009.49045499813
2122,96050.1277740268
2123,67369.83251696867
2124,159515.7583524318
2125,123838.17484881569
2126,141583.69683621253
2127,158900.38672581204
2128,143506.16853282176
2129,56631.37516749831
2130,128218.38848103292
2131,135902.23604054574
2132,123671.56985646984
2133,123488.79974973074
2134,111366.74786251535
2135,89268.69411631279
2136,49930.27953592922
2137,110142.81600678744
2138,115193.5621190993
2139,136557.47693561466
2140,133943.99906379293
2141,150897.87394301503
2142,118606.31794528196
2143,164138.0971892836
2144,128446.76905361441
2145,135098.01517244749
2146,198580.31222270324
2147,136731.1589843596
2148,108830.11679988977
2149,124333.27959120515
2150,245641.64300935375
2151,123402.0185381881
2152,196298.88216118887
2153,201586.29830528295
2154,124744.09600110959
2155,132715.33052903542
2156,271477.5077699482
2157,235268.9370910462
2158,235818.496667404
2159,211720.88672246275
2160,194707.80728118878
2161,238089.6872072136
2162,428250.20831757085
2163,384755.0102060264
2164,233093.15024189706
2165,201909.63086892577
2166,173062.70330735474
2167,230321.60086223108
2168,196268.09889364432
2169,189824.84884469231
2170,200691.47786906653
2171,151686.0431520829
2172,145779.12221519626
2173,187265.80155619935
2174,223159.08112784757
2175,278737.7449736214
2176,317254.2467451005
2177,246567.5224492132
2178,217264.66723218566
2179,127509.96454008769
2180,238672.92687179882
2181,187514.57626471418
2182,218996.60285491205
2183,191986.86272119964
2184,126681.38531225851
2185,106680.07847294204
2186,163360.81108271927
2187,161446.234517154
2188,172800.50328845246
2189,327216.2918320978
2190,84063.84791714596
2191,68022.77038058868
2192,82397.32886983824
2193,124848.74924342296
2194,99145.649198276
2195,97080.49314730585
2196,120912.46322293422
2197,114967.28702701908
2198,176110.92650423385
2199,178149.4743825802
2200,147528.52783208175
2201,132843.02454017755
2202,185762.38803689196
2203,125443.58468105075
2204,176631.11577098462
2205,110493.02709018599
2206,145482.41257274573
2207,225269.13331084585
2208,248110.1516095169
2209,246570.6572124528
2210,128186.60794188363
2211,119294.65491369119
2212,129867.76860913326
2213,92698.94114964544
2214,115557.03802797257
2215,100647.99766377147
2216,163611.4445399022
2217,77722.941494463
2218,79111.94241640264
2219,82812.09458482498
2220,38897.34180898171
2221,346830.54388809844
2222,308369.0016153297
2223,299895.51887858496
2224,217231.97603181776
2225,119768.99292361848
2226,205647.2323602387
2227,205168.66720186215
2228,292267.83338654274
2229,265691.28687884245
2230,152596.5483231096
2231,220846.98427452234
2232,186890.52496498905
2233,193654.12780128035
2234,257000.9691919901
2235,237603.4727995917
2236,263148.7355856608
2237,328535.43726589985
2238,216885.45743775967
2239,119429.99195269725
2240,175933.22181823745
2241,131993.44230916884
2242,130068.67497845738
2243,120977.00182699831
2244,111101.30844436829
2245,105652.56559083791
2246,141495.79349385062
2247,133546.61102291287
2248,131362.83320566575
2249,122311.1530355527
2250,133522.25918084488
2251,95257.33515738185
2252,206585.55042819225
2253,163713.4152195084
2254,175524.2184956646
2255,203084.82151549862
2256,166568.53689445375
2257,221071.98532156073
2258,150152.5066595875
2259,187259.43477256814
2260,147010.57645802028
2261,184073.4021256031
2262,214737.9454166129
2263,359958.8613725603
2264,452040.7191201316
2265,166751.32106666366
2266,301512.9569969975
2267,380168.22814288177
2268,444471.5402297872
2269,157835.95096832598
2270,175765.2708173942
2271,228599.3723460865
2272,174274.53085142042
2273,145670.74096196465
2274,190026.68054834346
2275,186638.70756731834
2276,194445.47283576714
2277,195217.58404369614
2278,148610.3954733013
2279,121622.53103157737
2280,121092.86230295815
2281,156429.50872301697
2282,177135.57601835934
2283,113015.32107927425
2284,118547.88877949413
2285,155043.054302495
2286,122092.01048354128
2287,379008.8444408957
2288,279357.77695635875
2289,347038.1081343831
2290,436820.95924560155
2291,347849.86309635825
2292,415101.0252825403
2293,466214.0234692368
2294,382819.1575747556
2295,471973.09777665057
2296,268752.6065873122
2297,367771.07878812647
2298,359503.29379350506
2299,350336.13239063986
2300,310613.5452613017
2301,325968.6511227511
2302,238856.32351516077
2303,223269.4212484836
2304,246983.20439439427
2305,211573.51331620134
2306,195250.99740237207
2307,192382.32175805475
2308,221396.90814346125
2309,299106.00138928776
2310,206255.8468127929
2311,206940.7749728202
2312,174201.53005378327
2313,152663.68010352176
2314,183435.6794065157
2315,187859.61149866367
2316,208321.18530279293
2317,194495.6277101284
2318,188556.6763394043
2319,187289.59648102813
2320,186603.973565868
2321,243996.10373690596
2322,197764.5234935452
2323,184018.66059561135
2324,161577.92754165755
2325,226797.32991948116
2326,165882.94522793472
2327,196732.52850305737
2328,227542.89797965845
2329,202300.93921115546
2330,190102.4429018419
2331,323857.7689855671
2332,369624.8898298344
2333,298200.9116298357
2334,242924.14207812678
2335,268690.1331693727
2336,304380.7863453897
2337,194046.17290755804
2338,258460.09385999618
2339,197227.72830691002
2340,429890.9240048647
2341,210593.2028092482
2342,226628.48153941613
2343,222861.54845458915
2344,197365.08763651445
2345,223260.91216067746
2346,214440.57089649476
2347,199737.85236510326
2348,253734.99689088116
2349,186474.9915015815
2350,339037.37137160456
2351,276806.7708339384
2352,245448.30133590655
2353,246466.5572349653
2354,159041.48131000873
2355,136956.20739175577
2356,127197.49055263176
2357,185498.71528399346
2358,186220.15734270948
2359,136476.8196083195
2360,109529.65207410086
2361,151350.12214645062
2362,266487.0139135354
2363,132669.4717568225
2364,145148.44297669013
2365,219737.6140952423
2366,194754.45005507182
2367,218552.82048359286
2368,233641.20946268283
2369,218553.09030747943
2370,182111.23383699334
2371,160050.86309996364
2372,175018.53736072686
2373,298254.6390123699
2374,334526.76422398235
2375,243783.03016422474
2376,304261.34042914223
2377,342236.1463693157
2378,136853.66941874672
2379,220299.61763997644
2380,164352.31225607317
2381,180479.628492076
2382,217249.84354517164
2383,204244.22859902005
2384,243581.91826001578
2385,172261.76119552559
2386,128384.52734537204
2387,115367.40144268528
2388,115012.70394768962
2389,102929.5758707455
2390,151306.50891556105
2391,154733.33925436804
2392,114701.30431480143
2393,183694.61711090652
2394,138315.77650336234
2395,222905.05564102315
2396,144471.69379238802
2397,221634.7208303751
2398,149803.07326469128
2399,33213.109928658836
2400,33654.52866479285
2401,127553.7611258253
2402,141896.3901217542
2403,145735.71173589933
2404,151465.62396236954
2405,158848.2221588509
2406,137513.52050852927
2407,137008.75007644173
2408,114828.03517927283
2409,110148.00748111337
2410,195851.98071819852
2411,113392.90206179272
2412,160555.77200687438
2413,118009.70968773117
2414,172625.721779588
2415,139037.374946611
2416,135858.12715377065
2417,139535.1341584691
2418,131260.58243066468
2419,132130.16293429374
2420,122201.0857960953
2421,172860.72928098793
2422,87529.95142541348
2423,110031.06461562181
2424,152662.12265002256
2425,230262.25159485452
2426,139138.53945113742
2427,121433.86464009712
2428,199147.5300790191
2429,87811.44585492094
2430,133470.8687075416
2431,96642.14856250069
2432,136040.777442621
2433,139424.52889776469
2434,127199.26027795687
2435,170603.16046697446
2436,94200.68300692801
2437,107499.60229954777
2438,113316.45734187185
2439,88635.67019584012
2440,126893.52740304683
2441,101026.56662894503
2442,105348.25986548993
2443,140686.2410420332
2444,126161.99031308907
2445,85127.86626635192
2446,129027.25416588638
2447,204729.41390770877
2448,138814.94768039885
2449,104414.46707053432
2450,157021.9941190593
2451,115806.10637456455
2452,216297.0640783513
2453,82019.49096658616
2454,109654.33433245387
2455,153108.5385803847
2456,139297.39039509336
2457,146557.71251831824
2458,117820.37853850154
2459,113718.78159035016
2460,134453.29264288367
2461,116331.16880700382
2462,139923.55341103819
2463,113082.641714088
2464,200859.83210944454
2465,137826.55970932354
2466,92718.2423696925
2467,132758.58660062184
2468,86124.8176353692
2469,96895.58011403473
2470,207280.94594594216
2471,224953.17322156165
2472,193206.7676958253
2473,128455.58954958817
2474,45430.71296339111
2475,223620.47171539496
2476,119241.28407402757
2477,110290.8418331666
2478,153769.85099726022
2479,83486.61184076339
2480,137772.65766228965
2481,128968.71508012933
2482,128630.76619246561
2483,95772.56633689908
2484,124430.251450135
2485,120872.84058511033
2486,160205.24064047172
2487,172237.8417053115
2488,175135.42875034793
2489,152088.35098876595
2490,140722.3665024002
2491,82104.00816857166
2492,193725.1375436507
2493,151031.34542634984
2494,143264.491953173
2495,81275.91331866702
2496,218034.43284268002
2497,164733.92888631966
2498,94527.0098064829
2499,84003.84192857593
2500,140127.15090648225
2501,147622.62019654957
2502,168384.33586312056
2503,112470.09098881649
2504,205514.11717292847
2505,227675.45491669502
2506,264305.64025766135
2507,296197.6163847265
2508,264928.8481463161
2509,207364.07733953773
2510,208503.03089194663
2511,174098.83644231403
2512,211285.93467491854
2513,219520.96043191658
2514,306188.4942093476
2515,153308.14024510578
2516,169730.2192851049
2517,157170.66146611533
2518,155496.97172426694
2519,239328.7121164424
2520,227791.77955903404
2521,184256.17638977134
2522,217027.53334171543
2523,106709.24979303345
2524,126507.07053402285
2525,145156.76561017986
2526,147267.7984512846
2527,109172.5775587925
2528,156204.56213012134
2529,137911.99620752156
2530,116678.36990113065
2531,273997.19656211114
2532,224056.97582208252
2533,188359.01465540583
2534,250776.51442724036
2535,281668.88978009945
2536,222737.9888452291
2537,263135.5260405335
2538,193675.85215464886
2539,192560.39914560685
2540,187785.41487106477
2541,174813.98456721765
2542,151291.65941634018
2543,118387.41750356108
2544,107053.86656613374
2545,144657.64751266642
2546,135005.05068201362
2547,151969.3141203689
2548,173347.98016019762
2549,170350.0004611562
2550,702317.5349298295
2551,142190.46809786168
2552,164869.95411517494
2553,58783.641743558044
2554,95405.14162292411
2555,120589.60327191587
2556,97230.81978031548
2557,87920.74238908198
2558,167950.3400354213
2559,135971.4186200602
2560,152920.18246778293
2561,137065.91535371268
2562,151589.88161483
2563,149893.74900694453
2564,168757.3507435436
2565,132909.89494425236
2566,151521.19305529207
2567,130116.24449612736
2568,221050.12091426516
2569,230834.23780355393
2570,122320.40024148875
2571,175064.30478752445
2572,187244.44634913348
2573,218213.82035488807
2574,271732.55998963316
2575,134472.73103196957
2576,116203.94537260194
2577,150461.3173617864
2578,71129.67942726395
2579,2170.5824986997177
2580,103881.55404020604
2581,123381.31705761704
2582,116457.33091337582
2583,303791.84760221525
2584,192485.2363686409
2585,182664.19041770394
2586,238168.6021323456
2587,233509.22421082525
2588,145780.99628429054
2589,158206.02757551317
2590,216678.4933889418
2591,253976.11585205139
2592,227948.92846331833
2593,298610.9644523708
2594,168192.9863150442
2595,211203.8271122518
2596,309362.04426035215
2597,205653.52054115644
2598,282036.93385050393
2599,406313.50850368396
2600,178073.6176100622
2601,151907.8883214169
2602,62355.10580416942
2603,80134.15122282962
2604,65832.190735164
2605,56743.00135817577
2606,147867.2093857751
2607,222685.94270699084
2608,196390.13166251796
2609,172935.93858259657
2610,107938.01237410773
2611,213074.77274151245
2612,164651.17315266625
2613,124464.80454574816
2614,110087.48535344025
2615,170984.63466165378
2616,155941.5405768199
2617,223060.8364788209
2618,220999.34159336117
2619,225927.90822539176
2620,201175.50231135002
2621,185989.59975948278
2622,196588.96782467084
2623,231998.99719021659
2624,296380.9538581058
2625,264712.42367068736
2626,178927.26172466754
2627,154585.67997670738
2628,457963.88133631303
2629,475506.84441389533
2630,358333.78310307086
2631,448854.4360121284
2632,401813.29804670694
2633,297275.50143911026
2634,398005.12384397176
2635,160599.22502957002
2636,172941.63293674632
2637,211899.21262598355
2638,264124.35880626604
2639,185179.43390398097
2640,158123.09595584328
2641,77397.41759695651
2642,179733.56467648252
2643,104249.79177202308
2644,95261.40894088913
2645,110065.31076768867
2646,94433.19624284997
2647,110117.49190357345
2648,138144.03834542586
2649,157080.4608362846
2650,140625.8494744936
2651,129433.63735434663
2652,397201.747046565
2653,240960.76742581563
2654,260584.85566131148
2655,419765.3094956181
2656,330219.01330246334
2657,365229.94632938015
2658,336740.61503041134
2659,319596.86892911105
2660,363029.70612458617
2661,362500.0042667899
2662,378857.7644391068
2663,258906.18417406693
2664,283449.44021400996
2665,343253.4916002569
2666,291547.9745065974
2667,171827.56029591506
2668,179957.21087790624
2669,198055.91367718088
2670,288328.9679419552
2671,195660.70874660485
2672,203796.50690259293
2673,203499.3632902548
2674,197309.52377826517
2675,184606.22313178124
2676,191692.80330293212
2677,218623.85907888354
2678,250861.38897558366
2679,253004.77300562852
2680,265102.45377142285
2681,403770.31078766426
2682,289861.15138077183
2683,477090.2148383734
2684,298785.6484406114
2685,303895.7537466123
2686,248203.48354396588
2687,308590.1681326603
2688,207302.2148807068
2689,214913.3545438829
2690,407942.92982482223
2691,183867.64298510505
2692,144932.8307040214
2693,209016.9974424693
2694,129724.608927277
2695,183272.75698026887
2696,171654.12893332017
2697,196685.56686469074
2698,171723.34010574364
2699,174265.19496122838
2700,146081.44987387635
2701,117509.53978576013
2702,76124.20483794114
2703,101163.79837992969
2704,153011.50451104532
2705,95100.83481999225
2706,68920.89302036213
2707,103136.24294090975
2708,136796.009857421
2709,112531.46474105341
2710,126153.41326808027
2711,296734.6903800708
2712,396039.06890104234
2713,161513.39369419607
2714,141137.8516843945
2715,169772.94151486532
2716,127594.78964585134
2717,189587.07913238893
2718,205155.07898212937
2719,150166.31000237953
2720,176708.76168466383
2721,122932.43561450666
2722,157989.9109317686
2723,147811.33252941258
2724,120219.8429800432
2725,126118.68294157281
2726,150878.05425683802
2727,172984.0004717083
2728,174717.8004788975
2729,143993.9324227124
2730,147254.2119452809
2731,132474.24841316495
2732,131872.8850538163
2733,165733.44353816437
